id,status,grain_yield,test_weight,plant_height,maturity_time,heading_time,grain_moisture,lodging,FHB_DON,FHB_grain_INC,FHB_heading_time,Z_DON,Z_INC,ISK_Custom,Acceptability,Net_Merit,Net_Merit2
IL25-S456,Target,0.079562125,-3.094064213,-3.191910482,0.646296046,0.076286293,-0.445262435,-0.30280927,0.23480016,4.012325969,-1.160029299,-0.195337455,0.625829711,0.215246128,1.250395464,-29.19753999,-24.19595814
IL25-S457,Target,0.078191859,-2.931954199,-2.927884863,0.187238136,-0.74032961,-0.349504174,-0.495645887,-0.363099743,4.523424629,-0.938444713,-0.771086875,0.748260784,-0.011413045,1.682069442,-19.28119883,-12.55292106
IL25-S458,Target,-0.032371608,-8.763001976,-3.932101533,0.161748042,-0.258916759,-0.527409359,-0.027714324,-0.332732989,4.026621895,-0.908037603,-0.741845122,0.629254227,-0.056295448,1.478481597,-69.89128379,-63.9773574
IL25-S459,Target,-0.075582876,-4.184940725,-1.130692501,-0.436143734,0.522986713,-0.704067098,0.281709731,0.932436559,-0.292104604,-0.278979439,0.476453507,-0.405274651,0.035589428,-0.014085526,-43.17695188,-43.23329398
IL25-S460,Target,0.045378244,-6.844925459,-3.32894244,0.328120982,0.007507811,-0.135187439,-0.991785377,0.752459672,5.26439304,0.590732959,0.30314425,0.925755983,0.614450116,1.713556384,-63.73571963,-56.88149409
IL25-S461,Target,-0.01480074,1.392467604,-0.968248637,0.090052415,0.664993074,0.191039012,-0.162991258,0.143466752,-0.171129493,0.13414066,-0.283287222,-0.376295681,-0.329791451,0.947900168,8.136756646,11.92835732
IL25-S462,Target,-0.089083897,-7.232163425,-3.182583282,0.177221324,-0.227746177,0.02204688,-0.515643609,0.325003161,3.461803325,0.40139277,-0.108476218,0.493954823,0.192739302,1.551127927,-63.11931145,-56.91479974
IL25-S463,Target,0.114125489,1.169204279,2.923922646,0.158407789,0.275491451,0.650927526,0.126546103,0.184723188,-4.003999331,0.188047115,-0.243559219,-1.294440076,-0.768999647,-0.260164857,7.630406665,6.589747236
IL25-S464,Target,0.082741504,-14.84251534,-2.987137387,0.080135609,1.214356922,-0.139609673,-0.881426775,0.855808556,5.828157287,0.688573687,0.402664353,1.060802829,0.731733591,1.309181838,-133.466216,-128.2294886
IL25-S465,Target,0.121317562,-6.01127413,-5.701543201,-0.316183977,-1.157614225,-0.928412767,0.231593652,-0.115604558,1.618478981,-1.508370291,-0.53276068,0.05239589,-0.240182395,1.981293144,-44.02308147,-36.0979089
IL25-S466,Target,0.021565909,-4.952114047,-2.958555613,-0.163480514,-0.842774284,-0.147806469,-0.679919836,0.01737467,3.368892352,-0.485313519,-0.404707952,0.471698473,0.033495261,1.878398443,-38.2637659,-30.75017213
IL25-S467,Target,-0.083929078,-8.569405814,-3.201315516,0.097122554,0.328324291,0.134086141,-0.832270758,0.440018375,4.180301418,0.053484415,0.002278011,0.666067371,0.334172691,1.799151539,-76.4912942,-69.29468805
IL25-S468,Target,0.057245546,-10.94669295,-2.825797429,-0.196365371,0.046598032,-0.1967695,-0.75987997,0.556779558,6.169572396,0.299855439,0.114713525,1.142587075,0.6286503,1.218872304,-94.70846828,-89.83297907
IL25-S469,Target,0.001114666,-3.379720451,0.077327362,0.570800598,-1.688122766,0.288293607,-1.417468867,-0.206750453,1.165796063,-1.040038241,-0.620529879,-0.056041991,-0.338285935,2.2245536,-23.16131006,-14.26309566
IL25-S47,Target,0.213321186,-16.70721342,-1.210155946,-0.951486075,-2.217390189,-0.493953771,0.08127288,-1.916634223,1.338665738,-1.252437551,-2.26706734,-0.014631944,-1.140849642,1.691995713,-112.4895831,-105.7216003
IL25-S470,Target,-0.176684302,1.096663484,1.249538888,0.302384785,-1.550645477,0.018165881,-0.526975432,0.83935734,1.776276273,-1.545056291,0.386822608,0.090195425,0.238509016,-0.038674608,4.607286869,4.452588437
IL25-S471,Target,-0.052057156,-4.964015907,-1.61508054,0.310592847,-0.35224101,0.544940909,-1.52315315,0.714706276,2.546244253,-0.445353303,0.266789509,0.274637323,0.270713416,2.219856484,-47.32974679,-38.45032086
IL25-S472,Target,-0.131765869,1.018297979,1.329136618,0.171570166,-2.451599246,0.120141398,-0.852922469,0.401105865,3.331819773,-1.121632999,-0.035192902,0.462817927,0.213812512,0.387277765,10.79071113,12.33982219
IL25-S473,Target,-0.028173894,3.491561599,0.768856108,0.705384398,-1.951794403,-0.117098293,-1.153710013,1.267318379,3.735868491,-1.048071804,0.798928912,0.559605733,0.679267323,0.41358044,21.82462078,23.47894254
IL25-S474,Target,-0.173114219,5.537282235,0.436461106,0.232545469,-1.778124306,0.592574232,-0.706460813,0.228074734,1.151539801,-0.565176663,-0.201813724,-0.059457006,-0.130635365,0.923856015,47.40252838,51.09795244
IL25-S475,Target,-0.029925154,2.341706887,-1.266154309,0.240688906,-1.171794544,0.277907205,-0.314278022,0.35575687,1.503600205,-1.746106319,-0.078861846,0.024877266,-0.02699229,0.883990333,18.94232169,22.47828302
IL25-S476,Target,-0.235326749,4.284587473,-0.545999472,0.44971817,-0.621520706,-0.028243365,-0.705033732,1.939300539,5.658189346,-0.42076415,1.446016052,1.020087877,1.233051965,-0.377731512,18.53156818,17.02064213
IL25-S477,Target,-0.034585202,6.052374079,0.563014412,0.227167602,-2.330507556,-0.162513425,-0.634682323,0.386934676,3.824201256,-1.747751418,-0.048839089,0.580765396,0.265963154,0.30835597,52.77722119,54.01064507
IL25-S478,Target,-0.187786771,2.661979774,-0.49776326,0.096956847,-1.161003703,0.053951903,-0.454460357,1.228226173,3.056814903,-1.273818197,0.761284961,0.396941914,0.579113438,0.067405078,13.78249562,14.05211594
IL25-S48,Target,0.014065645,-23.25393998,2.407420623,-1.280743009,-2.383550982,-0.712693164,0.105971566,-1.182138979,1.426469214,-1.019548353,-1.559783046,0.006400931,-0.776691058,-0.043571708,-172.7227183,-172.8970051
IL25-S480,Target,0.055451222,4.872090419,-0.402965502,0.588774559,-1.199902628,0.033490296,-0.965781909,0.661993602,5.031571838,-0.525638315,0.216029689,0.869984853,0.543007271,0.742943167,37.01127704,39.98304971
IL25-S481,Target,-0.046924646,-15.87766731,-2.305039939,-0.304994742,-1.16163216,-0.458077978,0.122026272,1.196030103,1.753931106,-0.979665917,0.730281663,0.084842754,0.407562209,0.155965597,-137.8372261,-137.2133638
IL25-S482,Target,0.127060245,-4.489374139,-0.052443346,0.620343343,-0.501165213,-0.367978286,0.616352969,0.600684615,-2.604473978,0.054948956,0.156992025,-0.959190925,-0.40109945,-0.300165195,-41.81791378,-43.01857456
IL25-S483,Target,-0.23379722,7.167018123,1.240366651,0.158269188,1.38321279,1.528985781,-0.829250052,0.009170575,-0.43471743,2.237281067,-0.412608108,-0.439436825,-0.426022467,1.158487657,53.62789803,58.26184866
IL25-S484,Target,-0.174215688,-9.870696095,-1.592292166,-0.176685031,-0.654849785,-0.287766751,-0.182678985,1.999308159,2.297977594,-0.393844871,1.503800562,0.215166312,0.859483437,-0.241356602,-97.21589686,-98.18132326
IL25-S485,Target,-0.098185272,6.454823774,-0.064248177,-0.173747563,1.349493276,0.67674236,-0.531979532,1.264106379,2.301229326,1.471289447,0.795835908,0.215945248,0.505890578,0.104929625,39.15667623,39.57639473
IL25-S486,Target,-0.06172267,-9.340088274,-0.875399745,-0.169331396,-0.895673429,-0.295601371,0.299134382,0.958112532,1.977201233,-1.544881235,0.501178258,0.138325973,0.319752116,-0.468402317,-82.82858294,-84.70219221
IL25-S487,Target,-9.13E-04,-9.191706674,-1.302616276,-0.340945602,-0.271676571,-0.097241871,0.392053098,1.016217906,0.424201667,-0.77320587,0.557130995,-0.233687142,0.161721926,-0.249512189,-82.99450428,-83.99255304
IL25-S488,Target,-0.155885079,-7.349687916,0.735323383,-0.822528496,-0.779983995,-0.244562357,0.292003459,1.067540647,2.679841783,-1.311099321,0.606552374,0.306639929,0.456596151,-1.18709778,-66.26142003,-71.00981115
IL25-S489,Target,-0.028487718,-13.42219004,-3.990681185,-0.081345414,2.132801077,-0.367132338,0.169417609,0.00947467,5.362174811,1.296978763,-0.41231528,0.949179107,0.268431914,0.851231744,-117.4707598,-114.0658328
IL25-S49,Target,0.04806036,-14.48193817,0.641619384,1.086020699,1.040334751,-0.071920889,-0.514282965,-1.072304732,2.04517722,1.158534929,-1.454017845,0.154609274,-0.649704286,1.227589472,-117.0378906,-112.1275328
IL25-S490,Target,0.215252217,-10.54305017,-6.067471526,-0.519647438,0.788779649,-0.372894108,-0.270484943,-0.420226735,6.369914295,0.864665197,-0.826097475,1.190577954,0.182240239,2.253362358,-83.48230094,-74.46885151
IL25-S491,Target,0.128552722,-20.10177406,2.210047438,0.774907013,3.107611851,-0.510645613,-0.531734444,1.568829559,10.68025231,2.155857367,1.089269965,2.223097412,1.656183688,-2.07649557,-190.0964926,-198.4024748
IL25-S492,Target,-0.057687492,-18.08231254,1.577224076,0.750977705,0.484915072,-0.164272758,0.410694749,0.59430473,8.067450252,0.92536915,0.150848497,1.597214023,0.87403126,-2.138806337,-158.8681118,-167.4233372
IL25-S493,Target,0.044749357,-20.81922873,-2.499796684,-0.818188372,-1.811311854,-0.447143888,-0.511880031,0.127381432,6.944834025,0.444580394,-0.298776627,1.328297039,0.514760206,0.919520708,-166.131945,-162.4538622
IL25-S494,Target,-0.018011029,-14.40019049,-0.08351897,-0.242524992,-0.988882713,-0.229390461,-0.231764774,1.153854339,7.905756423,-0.100778892,0.689668391,1.558481092,1.124074742,-1.023763351,-125.7163179,-129.8113713
IL25-S495,Target,-0.222741485,-7.700288057,0.375776263,0.579571008,0.479975528,-0.195699604,-0.053934771,-0.838258905,2.126141939,-0.589977014,-1.228642747,0.174003959,-0.527319394,0.574194448,-61.30401495,-59.00723716
IL25-S496,Target,-0.045246318,0.500401282,0.943830841,-0.428271448,-0.432536867,-0.480289483,-0.062568137,-2.060318466,1.274522746,-1.443222684,-2.405428492,-0.02999707,-1.217712781,1.218736594,23.42107772,28.2960241
IL25-S497,Target,0.211608537,-7.698506032,-3.625501835,0.367153137,-0.98504503,-0.770048097,-0.770049391,-0.439832067,3.642379159,-0.445215443,-0.844976485,0.537210841,-0.153882822,2.454581908,-57.21715483,-47.3988272
IL25-S498,Target,0.246980871,2.515769151,-2.610817061,0.655403147,0.001283969,-0.211319711,-0.354574806,-2.598085942,-0.950481558,-0.630156302,-2.923273218,-0.562985488,-1.743129353,3.474351323,42.07505376,55.97245905
IL25-S499,Target,-0.205371675,-5.842102276,2.538342644,0.461305612,-0.647118241,-0.513154568,-0.262696846,-1.294453574,1.383414334,-0.124097132,-1.667936706,-0.003912646,-0.835924676,0.46162993,-38.45915034,-36.61263062
IL25-S5,Target,-0.075304709,1.42754424,0.675567864,0.66771149,-0.764344908,0.61665699,-1.868256135,1.1972502,2.698170331,-0.064264886,0.731456559,0.311030439,0.521243499,1.566147634,1.730555828,7.995146365
IL25-S50,Target,-0.013747316,-9.507444165,-0.739225155,1.123706966,-0.58120291,0.012184242,0.174933706,-0.673044735,4.123753864,-0.337660197,-1.06954929,0.652521694,-0.208513798,0.282101243,-74.94654806,-73.81814308
IL25-S500,Target,0.236642123,8.701544611,-0.777471149,1.098451746,0.927372534,-0.035903781,-0.175513064,-0.406239711,1.256174102,0.543347094,-0.81262863,-0.034392394,-0.423510512,1.010424382,71.28071646,75.32241399
IL25-S501,Target,0.300234377,5.400159933,-2.305257748,0.808128059,0.553943456,-0.036646805,-0.178951081,-1.196083344,-1.438118937,-0.151998707,-1.573210812,-0.679796532,-1.126503672,2.396060071,52.70076209,62.28500237
